event_id,origintime,magnitude,magnitude_source,max_mmi,latitude,longitude,depth_km,err_lat,err_lon,err_depth,err_origintime,state,county,status
12127,2019-03-27 10:17:16,0.6,OGS,None,36.48266667,-98.75366667,8.32,0.42,0.42,0.5,None,Oklahoma,Woods,Reviewed
12131,2019-03-27 10:25:38,1.8,OGS,None,34.9455,-97.95383333,5.0,0.78,0.78,2.1,None,Oklahoma,Grady,Reviewed
12132,2019-03-27 13:52:37,2.5,OGS,None,35.91666667,-98.0455,5.53,0.21,0.21,0.7,None,Oklahoma,Kingfisher,Reviewed
10447,2019-03-27 18:17:40,2.7,OGS,None,35.13816667,-97.86883333,8.96,0.21,0.21,0.6,None,Oklahoma,Grady,Reviewed
12133,2019-03-28 00:06:36,2.1,OGS,None,36.84783333,-97.70466667,7.16,0.21,0.21,0.5,None,Oklahoma,Grant,Reviewed
9314,2019-03-28 01:49:53,1.7,OGS,None,35.10616667,-97.58983333,7.66,0.35,0.35,0.6,None,Oklahoma,McClain,Reviewed
9310,2019-03-28 01:49:55,2.6,OGS,None,35.12416667,-97.5375,7.63,0.92,0.92,1.4,None,Oklahoma,McClain,Reviewed
9300,2019-03-28 03:17:25,1.7,OGS,None,35.09966667,-97.593,8.42,0.21,0.21,0.9,None,Oklahoma,McClain,Reviewed
9297,2019-03-28 03:17:26,1.7,OGS,None,35.07483333,-97.58416667,6.62,0.57,0.57,1.0,None,Oklahoma,McClain,Reviewed
9294,2019-03-28 05:26:23,2.0,OGS,None,35.1345,-97.87416667,6.88,0.28,0.28,0.5,None,Oklahoma,Grady,Reviewed
12134,2019-03-28 08:53:52,2.1,OGS,None,37.07133333,-97.97566667,7.28,0.28,0.28,0.5,None,Kansas,Harper,Reviewed
9287,2019-03-28 12:58:29,1.4,OGS,None,35.14333333,-97.86583333,6.18,0.28,0.28,0.5,None,Oklahoma,Grady,Reviewed
9283,2019-03-28 12:58:30,1.5,OGS,None,35.16533333,-97.87216667,6.95,0.57,0.57,0.8,None,Oklahoma,Grady,Reviewed
12135,2019-03-28 15:54:47,1.3,OGS,None,36.53133333,-98.96416667,6.48,0.14,0.14,0.4,None,Oklahoma,Woodward,Reviewed
12136,2019-03-29 01:24:17,1.2,OGS,None,36.53233333,-98.96216667,6.68,0.14,0.14,0.4,None,Oklahoma,Woodward,Reviewed
12138,2019-03-29 01:40:00,0.9,OGS,None,36.53366667,-98.96033333,6.29,0.21,0.21,0.5,None,Oklahoma,Woodward,Reviewed
12139,2019-03-29 08:50:59,1.4,OGS,None,36.5305,-98.965,6.55,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
9274,2019-03-29 17:22:47,1.6,OGS,None,35.15216667,-97.93383333,6.85,0.28,0.28,0.6,None,Oklahoma,Grady,Reviewed
9179,2019-03-29 17:22:50,1.7,OGS,None,35.18766667,-97.95766667,6.3,0.35,0.35,0.9,None,Oklahoma,Grady,Reviewed
12140,2019-03-29 21:01:28,0.5,OGS,None,36.39366667,-96.95216667,3.64,0.14,0.14,0.4,None,Oklahoma,Pawnee,Reviewed
12141,2019-03-30 01:35:37,1.2,OGS,None,36.4295,-96.94166667,7.68,0.21,0.21,0.3,None,Oklahoma,Pawnee,Reviewed
12142,2019-03-30 13:40:45,1.2,OGS,None,36.45616667,-96.88066667,4.97,0.21,0.21,0.6,None,Oklahoma,Pawnee,Reviewed
10444,2019-03-30 13:59:21,2.0,OGS,None,35.10183333,-97.595,8.45,0.21,0.21,0.8,None,Oklahoma,McClain,Reviewed
10443,2019-03-30 13:59:24,2.1,OGS,None,35.10683333,-97.58433333,5.19,0.42,0.42,1.0,None,Oklahoma,McClain,Reviewed
12143,2019-03-31 00:06:53,1.5,OGS,None,36.001,-96.77716667,5.35,0.28,0.28,0.4,None,Oklahoma,Payne,Reviewed
12145,2019-03-31 02:43:42,1.2,OGS,None,35.93516667,-97.2775,7.4,0.28,0.28,0.5,None,Oklahoma,Logan,Reviewed
12148,2019-03-31 02:57:22,1.8,OGS,None,36.36366667,-98.16616667,6.14,0.14,0.14,0.3,None,Oklahoma,Alfalfa,Reviewed
12152,2019-03-31 03:38:23,1.0,OGS,None,36.5525,-98.16033333,7.37,0.35,0.35,0.7,None,Oklahoma,Alfalfa,Reviewed
12153,2019-03-31 03:38:24,0.9,OGS,None,36.55983333,-98.1645,7.58,0.49,0.49,1.2,None,Oklahoma,Alfalfa,Reviewed
9171,2019-03-31 03:40:48,1.0,OGS,None,35.06466667,-97.835,7.85,0.49,0.49,0.7,None,Oklahoma,Grady,Reviewed
12154,2019-03-31 06:27:18,1.5,OGS,None,36.282,-97.68466667,7.55,0.21,0.21,0.5,None,Oklahoma,Garfield,Reviewed
12155,2019-03-31 09:27:04,1.9,OGS,None,36.46066667,-98.15816667,7.86,0.21,0.21,0.6,None,Oklahoma,Alfalfa,Reviewed
12156,2019-03-31 10:12:44,2.4,OGS,None,36.8165,-97.712,7.24,0.14,0.14,0.4,None,Oklahoma,Grant,Reviewed
12157,2019-03-31 12:24:31,1.9,OGS,None,36.262,-97.68016667,6.36,0.14,0.14,0.4,None,Oklahoma,Garfield,Reviewed
12159,2019-03-31 12:24:33,1.8,OGS,None,36.2315,-97.7675,5.78,0.57,0.57,1.2,None,Oklahoma,Garfield,Reviewed
12160,2019-04-01 01:01:31,1.9,OGS,None,36.27833333,-97.50216667,6.86,0.21,0.21,0.5,None,Oklahoma,Noble,Reviewed
9168,2019-04-01 03:15:05,2.0,OGS,None,35.12816667,-97.87683333,8.09,0.21,0.21,0.8,None,Oklahoma,Grady,Reviewed
12162,2019-04-01 03:37:37,1.6,OGS,None,36.14766667,-99.01083333,11.25,0.14,0.14,2.1,None,Oklahoma,Dewey,Reviewed
12164,2019-04-01 04:01:35,1.0,OGS,None,36.36983333,-97.607,7.44,0.28,0.28,0.6,None,Oklahoma,Garfield,Reviewed
9166,2019-04-01 04:01:41,0.8,OGS,None,35.31233333,-97.905,5.95,0.49,0.49,1.0,None,Oklahoma,Grady,Reviewed
12166,2019-04-01 07:22:24,0.8,OGS,None,36.4515,-96.885,4.47,0.28,0.28,0.6,None,Oklahoma,Pawnee,Reviewed
12167,2019-04-01 07:57:53,1.6,OGS,None,36.26,-97.4765,7.25,0.14,0.14,0.4,None,Oklahoma,Noble,Reviewed
12169,2019-04-01 08:02:30,1.2,OGS,None,36.26016667,-97.47766667,6.88,0.21,0.21,0.5,None,Oklahoma,Noble,Reviewed
12170,2019-04-01 08:59:37,1.6,OGS,None,36.363,-98.16283333,6.04,0.21,0.21,0.4,None,Oklahoma,Alfalfa,Reviewed
12172,2019-04-01 11:00:38,0.7,OGS,None,36.4475,-96.89133333,3.78,0.21,0.21,0.8,None,Oklahoma,Pawnee,Reviewed
12173,2019-04-01 14:10:52,1.9,OGS,None,36.69416667,-98.4235,7.35,0.21,0.21,0.4,None,Oklahoma,Alfalfa,Reviewed
10440,2019-04-01 18:48:22,2.5,OGS,None,35.11133333,-97.595,7.21,0.21,0.21,0.5,None,Oklahoma,McClain,Reviewed
9161,2019-04-01 18:48:22,2.6,OGS,None,35.11590195,-97.55428314,7.28,1.18,1.67,3.54,0.46697621,Oklahoma,McClain,Reviewed
12175,2019-04-02 00:36:24,1.4,OGS,None,36.3995,-97.83566667,6.3,0.14,0.14,0.4,None,Oklahoma,Garfield,Reviewed
8050,2019-04-02 00:49:51,1.9,OGS,None,37.12605667,-97.79492188,5.0,2.53,2.04,0.0,0.28813028,Kansas,Sumner,Preliminary
12177,2019-04-02 02:20:59,2.2,OGS,None,36.804,-98.30933333,6.98,0.14,0.14,0.4,None,Oklahoma,Alfalfa,Reviewed
12178,2019-04-02 18:33:59,0.7,OGS,None,36.44533333,-96.89,3.88,0.14,0.14,0.5,None,Oklahoma,Pawnee,Reviewed
12180,2019-04-02 18:59:26,0.7,OGS,None,36.44483333,-96.89083333,3.19,0.14,0.14,0.6,None,Oklahoma,Pawnee,Reviewed
12181,2019-04-02 22:02:01,1.8,OGS,None,36.444,-96.88883333,4.99,0.14,0.14,0.3,None,Oklahoma,Pawnee,Reviewed
12185,2019-04-02 22:23:23,0.2,OGS,None,36.44483333,-96.89033333,3.68,0.14,0.14,0.7,None,Oklahoma,Pawnee,Reviewed
12186,2019-04-02 22:51:17,0.8,OGS,None,36.44816667,-96.88933333,3.52,0.14,0.14,0.7,None,Oklahoma,Pawnee,Reviewed
12187,2019-04-02 23:55:12,0.4,OGS,None,36.44683333,-96.8895,3.02,0.14,0.14,0.7,None,Oklahoma,Pawnee,Reviewed
12189,2019-04-03 00:04:56,0.6,OGS,None,36.448,-96.89,3.07,0.14,0.14,0.8,None,Oklahoma,Pawnee,Reviewed
12190,2019-04-03 08:18:43,1.7,OGS,None,36.4935,-98.205,7.98,0.14,0.14,0.5,None,Oklahoma,Alfalfa,Reviewed
8089,2019-04-03 09:23:51,2.1,OGS,None,35.91716667,-97.347,7.05,0.14,0.14,0.5,None,Oklahoma,Logan,Reviewed
8120,2019-04-03 13:35:07,1.4,OGS,None,36.445,-96.8905,3.93,0.14,0.14,0.5,None,Oklahoma,Pawnee,Reviewed
8117,2019-04-03 17:18:41,2.0,OGS,None,37.05854034,-98.02626038,3.99,1.52,3.71,1.67,0.42244897,Kansas,Harper,Preliminary
8127,2019-04-03 19:02:34,2.6,OGS,None,36.8685,-97.77916667,6.62,0.21,0.21,0.5,None,Oklahoma,Grant,Reviewed
8144,2019-04-04 02:24:10,1.7,OGS,None,36.40571213,-97.82483673,4.04,0.86,0.76,1.07,0.19928827,Oklahoma,Garfield,Reviewed
8142,2019-04-04 03:34:51,1.8,OGS,None,36.40185547,-97.82861328,5.67,1.06,0.86,2.38,0.28457241,Oklahoma,Garfield,Reviewed
8139,2019-04-04 04:19:39,2.3,OGS,None,35.84985352,-98.20594788,5.44,0.81,0.81,1.77,0.15645709,Oklahoma,Blaine,Reviewed
8147,2019-04-04 18:26:49,1.2,OGS,None,36.44383333,-96.8915,4.62,0.21,0.21,0.4,None,Oklahoma,Pawnee,Reviewed
8150,2019-04-04 21:15:34,1.3,OGS,None,36.5255,-98.98166667,7.24,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
8210,2019-04-04 21:50:06,2.1,OGS,None,36.373,-98.92516667,0.0,1.2,1.2,1.1,None,Oklahoma,Woodward,Reviewed
8239,2019-04-04 23:53:01,2.1,OGS,None,36.52466667,-98.97966667,6.36,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
8242,2019-04-05 00:48:06,2.0,OGS,None,36.88066667,-97.43066667,7.58,0.21,0.21,0.6,None,Oklahoma,Kay,Reviewed
8256,2019-04-05 01:05:03,1.0,OGS,None,36.52366667,-98.98133333,7.03,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
8244,2019-04-05 01:14:38,1.8,OGS,None,35.9145,-98.04483333,6.42,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
8247,2019-04-05 04:46:11,2.2,OGS,None,36.45066667,-98.77666667,8.59,0.14,0.14,0.3,None,Oklahoma,Major,Reviewed
8250,2019-04-05 06:04:31,1.6,OGS,None,36.1085,-97.87066667,3.76,0.21,0.21,0.5,None,Oklahoma,Kingfisher,Reviewed
8259,2019-04-05 08:10:33,1.0,OGS,None,36.527,-98.9805,7.87,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
8234,2019-04-05 10:47:47,1.8,OGS,None,36.10583333,-97.875,4.55,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
8195,2019-04-05 13:29:11,1.9,OGS,None,36.35983333,-98.1565,6.08,0.21,0.21,0.4,None,Oklahoma,Alfalfa,Reviewed
8231,2019-04-05 14:48:06,2.6,OGS,None,35.91283333,-98.0445,6.53,0.14,0.14,0.4,None,Oklahoma,Kingfisher,Reviewed
8228,2019-04-05 14:58:48,0.5,OGS,None,36.44066667,-96.889,4.17,0.21,0.21,0.6,None,Oklahoma,Pawnee,Reviewed
8224,2019-04-05 15:18:12,2.8,OGS,None,36.868,-97.78016667,7.5,0.14,0.14,0.3,None,Oklahoma,Grant,Reviewed
8226,2019-04-05 16:07:12,1.5,OGS,None,36.22483333,-95.8375,0.0,0.49,0.49,0.5,None,Oklahoma,Tulsa,Reviewed
8253,2019-04-05 18:38:52,2.0,OGS,None,35.91166667,-98.04466667,6.46,0.14,0.14,0.3,None,Oklahoma,Kingfisher,Reviewed
8343,2019-04-05 22:35:44,1.5,OGS,None,35.90583333,-98.04683333,6.57,0.28,0.28,0.6,None,Oklahoma,Kingfisher,Reviewed
8351,2019-04-06 05:01:32,1.8,OGS,None,36.88316667,-97.43716667,8.4,0.21,0.21,2.4,None,Oklahoma,Kay,Reviewed
8404,2019-04-06 05:17:05,1.4,OGS,None,36.38233333,-96.91733333,6.24,0.99,0.99,1.6,None,Oklahoma,Pawnee,Reviewed
9135,2019-04-06 07:28:19,1.4,OGS,None,35.0795,-97.6295,8.62,0.42,0.42,2.1,None,Oklahoma,McClain,Reviewed
9131,2019-04-06 07:28:22,1.3,OGS,None,35.0815,-97.62,8.91,0.35,0.35,1.2,None,Oklahoma,McClain,Reviewed
8370,2019-04-06 07:53:34,1.8,OGS,None,36.26566667,-97.49216667,6.46,0.14,0.14,0.4,None,Oklahoma,Noble,Reviewed
8384,2019-04-06 08:41:08,2.0,OGS,None,36.52733333,-98.9815,6.69,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
8393,2019-04-06 08:46:53,1.5,OGS,None,36.5255,-98.98483333,7.48,0.21,0.21,0.3,None,Oklahoma,Woodward,Reviewed
8390,2019-04-06 09:30:19,1.5,OGS,None,36.52283333,-98.9835,7.1,0.21,0.21,0.2,None,Oklahoma,Woodward,Reviewed
8399,2019-04-06 10:00:48,1.8,OGS,None,36.52433333,-98.98266667,6.87,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
8396,2019-04-06 10:02:01,1.5,OGS,None,35.67433333,-97.3865,6.85,0.07,0.07,0.2,None,Oklahoma,Oklahoma,Reviewed
8387,2019-04-06 10:03:32,2.1,OGS,None,36.29374313,-98.19271851,4.44,0.68,0.65,0.9,0.15492781,Oklahoma,Blaine,Reviewed
8381,2019-04-07 03:09:35,1.5,OGS,None,36.47366333,-98.81109619,4.5,1.16,0.97,1.18,0.2956219,Oklahoma,Woods,Reviewed
8378,2019-04-07 05:20:01,1.9,OGS,None,35.84552765,-98.20835876,5.6,0.77,0.83,1.53,0.15351026,Oklahoma,Blaine,Reviewed
8402,2019-04-07 06:06:44,0.8,OGS,None,36.467,-98.81833333,5.94,0.07,0.07,0.2,None,Oklahoma,Woods,Reviewed
9124,2019-04-07 11:23:04,1.7,OGS,None,35.29066667,-98.02333333,6.17,0.42,0.42,0.9,None,Oklahoma,Grady,Reviewed
8408,2019-04-07 11:23:05,2.0,OGS,None,35.28816667,-98.0355,7.58,0.28,0.28,0.7,None,Oklahoma,Grady,Reviewed
9121,2019-04-07 11:23:08,2.0,OGS,None,35.20916667,-98.06266667,6.04,0.78,0.78,2.5,None,Oklahoma,Grady,Reviewed
8348,2019-04-07 16:19:18,1.6,OGS,None,36.86766667,-97.45716667,7.44,0.78,0.78,1.9,None,Oklahoma,Kay,Reviewed
8355,2019-04-07 16:19:33,1.7,OGS,None,36.8775,-97.45866667,7.86,0.57,0.57,1.1,None,Oklahoma,Kay,Reviewed
8349,2019-04-07 16:19:34,1.9,OGS,None,36.84299088,-97.45011902,0.53,1.7,1.92,1.86,0.39476209,Oklahoma,Kay,Preliminary
8346,2019-04-07 17:05:14,1.7,OGS,None,36.86502838,-97.43995667,2.63,1.11,1.01,1.18,0.23958326,Oklahoma,Kay,Reviewed
8340,2019-04-07 20:09:24,1.8,OGS,None,36.42683333,-96.93883333,7.27,0.14,0.14,0.2,None,Oklahoma,Pawnee,Reviewed
8337,2019-04-07 22:38:28,1.6,OGS,None,36.40024948,-97.8321991,5.56,1.12,0.81,2.43,0.27920084,Oklahoma,Garfield,Reviewed
8334,2019-04-08 00:36:59,1.3,OGS,None,36.45616667,-98.76266667,9.04,0.21,0.21,0.3,None,Oklahoma,Major,Reviewed
8328,2019-04-08 03:40:51,1.3,OGS,None,36.44983333,-98.79916667,7.22,0.21,0.21,0.3,None,Oklahoma,Major,Reviewed
8358,2019-04-08 13:17:23,1.5,OGS,None,36.4195,-96.923,5.61,0.28,0.28,0.5,None,Oklahoma,Pawnee,Reviewed
8363,2019-04-08 15:57:13,1.9,OGS,None,37.26309204,-97.63195038,1.97,3.8,2.1,2.29,0.58379739,Kansas,Sumner,Preliminary
8406,2019-04-08 19:19:41,1.8,OGS,None,35.84404373,-98.21353912,6.35,1.25,1.1,2.12,0.23707172,Oklahoma,Blaine,Reviewed
8534,2019-04-09 00:40:47,0.9,OGS,None,36.44466667,-98.781,8.28,0.49,0.49,1.0,None,Oklahoma,Major,Reviewed
8533,2019-04-09 01:05:05,0.3,OGS,None,36.44533333,-96.89166667,3.45,0.14,0.14,0.6,None,Oklahoma,Pawnee,Reviewed
12204,2019-04-09 03:53:52,1.7,OGS,None,35.848,-98.20816667,7.0,0.14,0.14,0.5,None,Oklahoma,Blaine,Reviewed
12197,2019-04-09 03:53:55,1.9,OGS,None,35.8555,-98.21283333,7.0,0.49,0.49,1.1,None,Oklahoma,Blaine,Reviewed
12195,2019-04-09 04:03:07,0.0,OGS,None,36.44316667,-96.89216667,4.93,0.35,0.35,1.0,None,Oklahoma,Pawnee,Reviewed
12194,2019-04-09 04:03:12,0.2,OGS,None,36.44683333,-96.89333333,2.26,0.07,0.07,1.2,None,Oklahoma,Pawnee,Reviewed
12193,2019-04-09 05:50:06,1.7,OGS,None,36.44666667,-96.88866667,5.56,0.21,0.21,0.3,None,Oklahoma,Pawnee,Reviewed
12192,2019-04-09 06:11:00,0.2,OGS,None,36.44466667,-96.89266667,3.07,0.21,0.21,0.9,None,Oklahoma,Pawnee,Reviewed
12188,2019-04-09 06:11:17,0.1,OGS,None,36.44466667,-96.892,3.16,0.14,0.14,0.8,None,Oklahoma,Pawnee,Reviewed
12182,2019-04-09 06:32:41,1.4,OGS,None,35.859,-98.20283333,7.21,0.35,0.35,0.8,None,Oklahoma,Blaine,Reviewed
12179,2019-04-09 07:10:48,0.8,OGS,None,35.52816667,-96.76166667,7.64,0.28,0.28,0.7,None,Oklahoma,Lincoln,Reviewed
12176,2019-04-09 07:46:07,0.2,OGS,None,36.4445,-96.89283333,3.96,0.21,0.21,0.9,None,Oklahoma,Pawnee,Reviewed
12171,2019-04-09 07:58:20,0.2,OGS,None,36.44683333,-96.89266667,3.1,0.14,0.14,1.0,None,Oklahoma,Pawnee,Reviewed
8442,2019-04-09 08:15:06,1.5,OGS,None,35.125,-97.8885,5.55,1.06,1.06,2.4,None,Oklahoma,Grady,Reviewed
12168,2019-04-09 08:38:29,1.7,OGS,None,36.40266667,-97.8305,7.0,0.14,0.14,0.4,None,Oklahoma,Garfield,Reviewed
12165,2019-04-09 09:15:33,0.8,OGS,None,36.2905,-97.0215,5.84,0.28,0.28,0.8,None,Oklahoma,Payne,Reviewed
12161,2019-04-09 10:47:17,1.6,OGS,None,37.21033333,-98.48183333,3.01,0.42,0.42,0.8,None,Kansas,Barber,Reviewed
12158,2019-04-09 11:10:34,1.5,OGS,None,35.86616667,-98.19833333,7.09,0.85,0.85,1.0,None,Oklahoma,Blaine,Reviewed
11934,2019-04-09 13:23:14,1.7,OGS,None,36.47533333,-97.741,7.0,0.21,0.21,0.5,None,Oklahoma,Garfield,Reviewed
11933,2019-04-09 13:40:06,1.5,OGS,None,36.43566667,-98.92366667,0.0,0.64,0.64,0.7,None,Oklahoma,Woodward,Reviewed
11932,2019-04-09 16:34:55,0.9,OGS,None,36.457,-96.8835,3.16,0.14,0.14,0.7,None,Oklahoma,Pawnee,Reviewed
11931,2019-04-09 19:09:11,2.0,OGS,None,35.998,-96.78916667,5.59,0.21,0.21,0.3,None,Oklahoma,Payne,Reviewed
11927,2019-04-10 03:14:55,1.6,OGS,None,36.75816667,-98.0705,6.61,0.21,0.21,0.4,None,Oklahoma,Alfalfa,Reviewed
9088,2019-04-10 03:39:19,1.3,OGS,None,35.04866667,-97.72716667,6.0,0.35,0.35,0.9,None,Oklahoma,McClain,Reviewed
11923,2019-04-10 05:27:15,1.7,OGS,None,36.44833333,-96.88916667,5.53,0.21,0.21,0.3,None,Oklahoma,Pawnee,Reviewed
11920,2019-04-10 05:29:50,1.5,OGS,None,36.447,-96.89116667,5.49,0.28,0.28,0.4,None,Oklahoma,Pawnee,Reviewed
8468,2019-04-10 05:51:05,1.9,OGS,None,37.24938583,-98.02297974,3.94,1.93,2.75,2.0,0.51104896,Kansas,Harper,Preliminary
8476,2019-04-10 06:40:31,2.8,OGS,None,37.25925064,-98.03918457,1.9,1.53,1.02,0.88,0.27579069,Kansas,Harper,Preliminary
11917,2019-04-10 06:58:47,1.4,OGS,None,36.52416667,-98.982,6.93,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
11889,2019-04-10 07:20:43,0.8,OGS,None,36.52283333,-98.985,6.9,0.07,0.07,0.2,None,Oklahoma,Woodward,Reviewed
11842,2019-04-10 07:21:42,0.8,OGS,None,36.523,-98.98533333,7.33,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
11841,2019-04-10 23:30:38,2.2,OGS,None,36.75983333,-98.07016667,6.58,0.21,0.21,0.4,None,Oklahoma,Alfalfa,Reviewed
11840,2019-04-11 09:01:30,1.2,OGS,None,36.54,-98.62816667,4.89,0.14,0.14,0.6,None,Oklahoma,Woods,Reviewed
11839,2019-04-11 20:39:26,1.0,OGS,None,36.20733333,-98.18866667,5.7,0.21,0.21,1.4,None,Oklahoma,Blaine,Reviewed
11838,2019-04-12 03:49:47,1.0,OGS,None,36.45666667,-98.765,8.82,0.14,0.14,0.3,None,Oklahoma,Major,Reviewed
11779,2019-04-12 06:04:29,1.5,OGS,None,36.29166667,-98.1935,7.18,0.21,0.21,0.5,None,Oklahoma,Blaine,Reviewed
11778,2019-04-12 15:07:17,1.3,OGS,None,35.96516667,-96.76066667,6.25,0.28,0.28,0.4,None,Oklahoma,Payne,Reviewed
11777,2019-04-12 18:46:53,1.2,OGS,None,36.33583333,-96.9565,5.06,0.21,0.21,0.7,None,Oklahoma,Pawnee,Reviewed
11663,2019-04-12 19:12:32,2.4,OGS,None,35.84683333,-98.2095,7.0,0.14,0.14,0.5,None,Oklahoma,Blaine,Reviewed
9087,2019-04-12 23:30:51,1.4,OGS,None,35.28433333,-97.94083333,6.67,0.42,0.42,1.1,None,Oklahoma,Grady,Reviewed
9086,2019-04-12 23:37:09,2.1,OGS,None,35.2845,-97.93616667,7.47,0.21,0.21,0.5,None,Oklahoma,Grady,Reviewed
9084,2019-04-12 23:37:12,2.2,OGS,None,35.26983333,-97.95466667,5.44,0.35,0.35,0.8,None,Oklahoma,Grady,Reviewed
11654,2019-04-13 00:37:50,1.7,OGS,None,36.37783333,-98.163,5.56,0.21,0.21,0.4,None,Oklahoma,Alfalfa,Reviewed
11653,2019-04-13 00:51:38,1.7,OGS,None,35.856,-98.2145,5.64,0.28,0.28,0.9,None,Oklahoma,Blaine,Reviewed
8680,2019-04-13 02:22:14,1.8,OGS,None,35.84116667,-98.21916667,6.91,0.14,0.14,0.5,None,Oklahoma,Blaine,Reviewed
11488,2019-04-13 13:38:02,2.6,OGS,None,36.8175,-97.7125,7.19,0.21,0.21,0.5,None,Oklahoma,Grant,Reviewed
11487,2019-04-13 16:42:54,1.4,OGS,None,36.33416667,-96.95483333,5.77,0.28,0.28,0.9,None,Oklahoma,Pawnee,Reviewed
8569,2019-04-13 18:55:41,2.8,OGS,None,37.19400787,-97.61014557,0.56,2.11,1.0,1.11,0.33158775,Kansas,Sumner,Preliminary
8574,2019-04-13 18:57:40,2.6,OGS,None,37.19198227,-97.60637665,2.06,3.14,1.28,1.43,0.48035802,Kansas,Sumner,Preliminary
11486,2019-04-13 19:33:46,1.8,OGS,None,35.84283333,-98.21816667,7.48,0.21,0.21,0.6,None,Oklahoma,Blaine,Reviewed
10438,2019-04-13 19:53:50,2.4,OGS,None,35.28666667,-97.93233333,6.52,0.28,0.28,0.7,None,Oklahoma,Grady,Reviewed
11485,2019-04-14 03:32:59,1.9,OGS,None,36.02816667,-97.52983333,7.57,0.14,0.14,0.5,None,Oklahoma,Logan,Reviewed
11178,2019-04-14 03:56:11,2.0,OGS,None,36.263,-97.486,6.42,0.14,0.14,0.5,None,Oklahoma,Noble,Reviewed
9062,2019-04-14 05:40:24,1.8,OGS,None,35.2895,-97.9315,4.53,0.35,0.35,1.0,None,Oklahoma,Grady,Reviewed
11177,2019-04-14 08:11:57,1.7,OGS,None,35.8495,-98.20233333,7.47,0.28,0.28,0.6,None,Oklahoma,Blaine,Reviewed
11176,2019-04-14 09:31:36,1.5,OGS,None,36.33566667,-96.9545,4.87,0.21,0.21,0.6,None,Oklahoma,Pawnee,Reviewed
9061,2019-04-14 09:58:21,1.4,OGS,None,35.05016667,-97.722,6.52,0.49,0.49,1.3,None,Oklahoma,McClain,Reviewed
11139,2019-04-14 11:59:02,1.8,OGS,None,36.14266667,-98.3025,7.15,0.14,0.14,0.4,None,Oklahoma,Blaine,Reviewed
11138,2019-04-14 17:33:01,2.3,OGS,None,36.62183333,-97.64,7.6,0.14,0.14,0.5,None,Oklahoma,Grant,Reviewed
11137,2019-04-14 18:39:10,1.9,OGS,None,36.468,-98.81966667,6.51,0.14,0.14,0.2,None,Oklahoma,Woods,Reviewed
11136,2019-04-14 23:51:21,2.1,OGS,None,36.29116667,-97.51766667,7.0,0.14,0.14,0.4,None,Oklahoma,Noble,Reviewed
11135,2019-04-15 00:40:21,2.2,OGS,None,35.12133333,-95.3525,5.0,0.42,0.42,1.8,None,Oklahoma,Pittsburg,Reviewed
8636,2019-04-15 00:47:10,2.1,OGS,None,37.67912674,-97.05530548,5.0,3.34,2.64,0.0,0.69517278,Kansas,Butler,Preliminary
11134,2019-04-15 06:22:59,1.6,OGS,None,35.11566667,-95.33983333,6.0,0.49,0.49,2.1,None,Oklahoma,Pittsburg,Reviewed
11133,2019-04-15 09:05:30,2.1,OGS,None,35.11866667,-95.35616667,5.0,0.42,0.42,1.7,None,Oklahoma,Pittsburg,Reviewed
11132,2019-04-15 09:40:16,2.4,OGS,None,34.04183333,-97.4145,6.0,0.42,0.42,1.4,None,Oklahoma,Carter,Reviewed
11004,2019-04-16 01:34:20,2.3,OGS,None,36.52366667,-98.9805,6.17,0.14,0.14,0.2,None,Oklahoma,Woodward,Reviewed
11003,2019-04-16 12:35:50,1.8,OGS,None,36.7995,-97.60766667,6.97,0.28,0.28,0.6,None,Oklahoma,Grant,Reviewed
11001,2019-04-16 17:34:29,2.4,OGS,None,35.11933333,-95.3665,7.0,0.57,0.57,2.5,None,Oklahoma,Pittsburg,Reviewed
8713,2019-04-16 20:13:51,2.2,OGS,None,37.25135803,-98.0218811,4.13,2.83,3.7,3.1,0.58993519,Kansas,Harper,Preliminary
11000,2019-04-16 21:25:16,3.0,OGS,None,36.47766667,-97.74466667,7.92,0.07,0.07,0.4,None,Oklahoma,Garfield,Reviewed
10999,2019-04-16 22:21:09,2.3,OGS,None,36.80566667,-97.60416667,7.0,0.14,0.14,0.5,None,Oklahoma,Grant,Reviewed
10998,2019-04-17 02:23:46,0.4,OGS,None,36.33833333,-96.95616667,5.0,0.28,0.28,1.4,None,Oklahoma,Pawnee,Reviewed
10997,2019-04-17 02:50:01,2.2,OGS,None,36.72116667,-98.37783333,7.88,0.14,0.14,0.6,None,Oklahoma,Alfalfa,Reviewed
9060,2019-04-17 04:38:27,0.6,OGS,None,35.25083333,-97.76616667,5.5,0.71,0.71,1.1,None,Oklahoma,Grady,Reviewed
